ISIN;PAYS_RISQUE;CATEG_ISSUER;RATING;NIV_SENIORITE;ISSUER;NIV_SUBORDINATION;CATEGORIE_1;CATEGORIE_2;CATEGORIE_3;MATURITE;MATURITE_CALL;NAME;CPN;FRQ;ISSUER_DATE;INDICE;DATE_ACHAT;YIELD_ACHAT;SUB_DATE_RBST;SUBORD;BASE_INDICE;FLOATER;MONETAIRE
XS0255300633;France;Finance;6;;BANQUE FED CRED MUTUEL;;poche_obligations;Obligations_credit;Obligations_credit;31/05/2016;31/05/2016;BFCM 4 3/8 05/31/16;4.375;1;31/05/2007;;25/08/2014;1;31/05/2016;;0;0;0
XS0297541285;France;Finance;6;;BANQUE FED CRED MUTUEL;;poche_obligations;Obligations_credit;Obligations_credit;27/04/2017;27/04/2017;BFCM 4 5/8 04/27/17;4.625;1;27/04/2008;;25/08/2014;1;27/04/2017;;0;0;0
XS0563730984;France;Finance;6;;BANQUE FED CRED MUTUEL;;poche_obligations;Obligations_credit;Obligations_credit;26/01/2018;26/01/2018;BFCM 3 3/4 01/26/18;3.75;1;26/01/2011;;25/08/2014;1;26/01/2018;;0;0;0
XS0794620806;France;Finance;6;;BANQUE FED CRED MUTUEL;;poche_obligations;Obligations_credit;Obligations_credit;21/06/2017;21/06/2017;BFCM 2 7/8 06/21/17;2.875;1;21/06/2013;;25/08/2014;1;21/06/2017;;0;0;0
XS0873248420;France;Finance;6;;BANQUE FED CRED MUTUEL;;poche_obligations;Obligations_credit;Obligations_credit;11/01/2018;11/01/2018;BFCM 1 5/8 01/11/18;1.625;1;11/01/2014;;25/08/2014;1;11/01/2018;;0;0;0
XS0906403059;France;Finance;6;;BANQUE FED CRED MUTUEL;;poche_obligations;Obligations_credit;Obligations_credit;19/09/2019;19/09/2019;BFCM 2 09/19/19;2;1;19/09/2013;;25/08/2014;1;19/09/2019;;0;0;0
XS0526811384;UK;Corporate;7;;BG ENERGY CAPITAL PLC;;poche_obligations;Obligations_credit;Obligations_credit;16/07/2019;16/07/2019;BGGRP 3 5/8 07/16/19;3.625;1;16/07/2011;;25/08/2014;1;16/07/2019;;0;0;0
XS0706245163;UK;Corporate;7;;BG ENERGY CAPITAL PLC;;poche_obligations;Obligations_credit;Obligations_credit;16/11/2018;16/11/2018;BGGRP 3 11/16/18;3;1;16/11/2012;;25/08/2014;1;16/11/2018;;0;0;0
XS0796069283;UK;Corporate;9;;BG ENERGY CAPITAL PLC;;poche_obligations;Obligations_credit;Obligations_credit;30/11/2072;30/11/2017;BGGRP 6 1/2 11/30/72;6.5;1;30/11/2012;;25/08/2014;1;30/11/2017;Y;0;0;0
XS0997979249;Hollande;Corporate;10;;BHARTI AIRTEL INTERNATIO;;poche_obligations;Obligations_credit;Obligations_credit;10/12/2018;10/12/2018;BHARTI 4 12/10/18;4;1;10/12/2014;;25/08/2014;1;10/12/2018;;0;0;0
DE000A1E8RP4;Allemagne;Finance;5;;BERLIN HYP AG;;poche_obligations;Obligations_credit;Obligations_credit;03/11/2017;03/11/2017;BHH 3 11/03/17;3;1;03/11/2011;;25/08/2014;1;03/11/2017;;0;0;0
DE000BHY1356;Allemagne;Finance;5;;BERLIN HYP AG;;poche_obligations;Obligations_credit;Obligations_credit;21/05/2018;21/05/2018;BHH 1 1/8 05/21/18;1.125;1;21/05/2014;;25/08/2014;1;21/05/2018;;0;0;0
DE000BHY1547;Allemagne;Finance;5;;BERLIN HYP AG;;poche_obligations;Obligations_credit;Obligations_credit;29/01/2019;29/01/2019;BHH 1 5/8 01/29/19;1.625;1;29/01/2015;;25/08/2014;1;29/01/2019;;0;0;0
XS0421249235;Autre;Corporate;5;;BHP BILLITON FINANCE LTD;;poche_obligations;Obligations_credit;Obligations_credit;04/04/2016;04/04/2016;BHP 6 3/8 04/04/16;6.375;1;04/04/2010;;25/08/2014;1;04/04/2016;;0;0;0
XS0787785715;Autre;Corporate;5;;BHP BILLITON FINANCE LTD;;poche_obligations;Obligations_credit;Obligations_credit;29/11/2018;29/11/2018;BHP 2 1/8 11/29/18;2.125;1;29/11/2012;;25/08/2014;1;29/11/2018;;0;0;0
XS0940658361;Irelande;Finance;11;;GOVERNOR & CO OF THE BAN;;poche_obligations;Obligations_credit;Obligations_credit;05/06/2016;05/06/2016;BKIR 2 3/4 06/05/16;2.75;1;05/06/2014;;25/08/2014;1;05/06/2016;;0;0;0
ES03136793B0;Espagne;Finance;10;;BANKINTER SA;;poche_obligations;Obligations_credit;Obligations_credit;10/06/2019;10/06/2019;BKTSM 1 3/4 06/10/19;1.75;1;10/06/2015;;25/08/2014;1;10/06/2019;;0;0;0
XS0173501379;Allemagne;Corporate;5;;BMW;;poche_obligations;Obligations_credit;Obligations_credit;06/08/2018;06/08/2018;BMW 5 08/06/18;5;1;06/08/2004;;25/08/2014;1;06/08/2018;;0;0;0
XS0478931354;Allemagne;Corporate;5;;BMW;;poche_obligations;Obligations_credit;Obligations_credit;18/01/2017;18/01/2017;BMW 3 7/8 01/18/17;3.875;1;18/01/2011;;25/08/2014;1;18/01/2017;;0;0;0
XS0653885961;Allemagne;Corporate;5;;BMW;;poche_obligations;Obligations_credit;Obligations_credit;29/01/2018;29/01/2018;BMW 3 5/8 01/29/18;3.625;1;29/01/2012;;25/08/2014;1;29/01/2018;;0;0;0
XS0729046218;Allemagne;Corporate;5;;BMW;;poche_obligations;Obligations_credit;Obligations_credit;14/01/2019;14/01/2019;BMW 3 1/4 01/14/19;3.25;1;14/01/2013;;25/08/2014;1;14/01/2019;;0;0;0
DE000A1G7EH9;Allemagne;Corporate;5;;BMW;;poche_obligations;Obligations_credit;Obligations_credit;20/07/2016;20/07/2016;BMW 1 1/4 07/20/16;1.25;1;20/07/2013;;25/08/2014;1;20/07/2016;;0;0;0
XS0860596575;Allemagne;Corporate;5;;BMW;;poche_obligations;Obligations_credit;Obligations_credit;05/06/2018;05/06/2018;BMW 1 1/2 06/05/18;1.5;1;05/06/2013;;25/08/2014;1;05/06/2018;;0;0;0
XS0877622380;Allemagne;Corporate;5;;BMW;;poche_obligations;Obligations_credit;Obligations_credit;24/10/2016;24/10/2016;BMW 1 10/24/16;1;1;24/10/2013;;25/08/2014;1;24/10/2016;;0;0;0
DE000A1HJLN2;Allemagne;Corporate;5;;BMW;;poche_obligations;Obligations_credit;Obligations_credit;18/07/2017;18/07/2017;BMW 1 07/18/17;1;1;18/07/2013;;25/08/2014;1;18/07/2017;;0;0;0
XS1015212811;Allemagne;Corporate;5;;BMW;;poche_obligations;Obligations_credit;Obligations_credit;17/07/2019;17/07/2019;BMW 1 5/8 07/17/19;1.625;1;17/07/2014;;25/08/2014;1;17/07/2019;;0;0;0
XS1105264821;Allemagne;Corporate;5;;BMW;;poche_obligations;Obligations_credit;Obligations_credit;05/09/2018;05/09/2018;BMW 0 1/2 09/05/18;0.5;1;05/09/2015;;25/08/2014;1;05/09/2018;;0;0;0
XS1168971213;Allemagne;Corporate;5;;BMW;;poche_obligations;Obligations_credit;Obligations_credit;21/01/2020;21/01/2020;BMW 0 1/2 01/21/20;0.5;1;21/01/2016;;25/08/2014;1;21/01/2020;;0;0;0
XS0275937471;USA;Corporate;5;;BRISTOL-MYERS SQUIBB CO;;poche_obligations;Obligations_credit;Obligations_credit;15/11/2016;15/11/2016;BMY 4 3/8 11/15/16;4.375;1;15/11/2007;;25/08/2014;1;15/11/2016;;0;0;0
FR0011121631;France;Corporate;8;;Danone;;poche_obligations;Obligations_credit;Obligations_credit;29/09/2016;29/09/2016;BNFP 2 1/2 09/29/16;2.5;1;29/09/2012;;25/08/2014;1;29/09/2016;;0;0;0
FR0011361948;France;Corporate;7;;DAIMLER;;poche_obligations;Obligations_credit;Obligations_credit;27/11/2017;27/11/2017;BNFP 1 1/8 11/27/17;1.125;1;27/11/2013;;25/08/2014;1;27/11/2017;;0;0;0
FR0011437367;France;Corporate;7;;DAIMLER;;poche_obligations;Obligations_credit;Obligations_credit;06/06/2018;06/06/2018;BNFP 1 1/4 06/06/18;1.25;1;06/06/2014;;25/08/2014;1;06/06/2018;;0;0;0
FR0011513340;France;Corporate;7;;DAIMLER;;poche_obligations;Obligations_credit;Obligations_credit;10/06/2019;10/06/2019;BNFP 1 3/8 06/10/19;1.375;1;10/06/2014;;25/08/2014;1;10/06/2019;;0;0;0
FR0010306738;France;Finance;11;;BNP PARIBAS;;poche_obligations;Obligations_credit;Obligations_credit;25/08/2087;12/04/2016;BNP 4.73 04/29/49;4.73;1;12/04/2007;;25/08/2014;1;12/04/2016;Y;0;0;0
FR0010456764;France;Finance;11;;BNP PARIBAS;;poche_obligations;Obligations_credit;Obligations_credit;25/08/2087;13/04/2017;BNP 5.019 04/29/49;5.019;1;13/04/2008;;25/08/2014;1;13/04/2017;Y;0;0;0
XS0320303943;France;Finance;9;;BNP PARIBAS;;poche_obligations;Obligations_credit;Obligations_credit;07/09/2017;07/09/2017;BNP 5.431 09/07/17;5.431;1;07/09/2008;;25/08/2014;1;07/09/2017;Y;0;0;0
FR0010517334;France;Finance;11;;BNP PARIBAS;;poche_obligations;Obligations_credit;Obligations_credit;28/09/2017;28/09/2017;BNP 5.2 09/28/17;5.2;1;28/09/2008;;25/08/2014;1;28/09/2017;Y;0;0;0
FR0010638338;France;Finance;11;;BNP PARIBAS;;poche_obligations;Obligations_credit;Obligations_credit;25/08/2087;02/07/2018;BNP 7.781 06/29/49;7.781;1;02/07/2009;;25/08/2014;1;02/07/2018;Y;0;0;0
XS0542371629;France;Finance;5;;BNP PARIBAS;;poche_obligations;Obligations_credit;Obligations_credit;16/09/2016;16/09/2016;BNP 2 5/8 09/16/16;2.625;1;16/09/2011;;25/08/2014;1;16/09/2016;;0;0;0
XS0599711826;France;Finance;5;;BNP PARIBAS;;poche_obligations;Obligations_credit;Obligations_credit;07/03/2016;07/03/2016;BNP 3 1/2 03/07/16;3.5;1;07/03/2012;;25/08/2014;1;07/03/2016;;0;0;0
XS0749822556;France;Finance;5;;BNP PARIBAS;;poche_obligations;Obligations_credit;Obligations_credit;24/02/2017;24/02/2017;BNP 3 02/24/17;3;1;24/02/2013;;25/08/2014;1;24/02/2017;;0;0;0
XS0798334875;France;Finance;5;;BNP PARIBAS;;poche_obligations;Obligations_credit;Obligations_credit;27/11/2017;27/11/2017;BNP 2 7/8 11/27/17;2.875;1;27/11/2012;;25/08/2014;1;27/11/2017;;0;0;0
XS0819738492;France;Finance;5;;BNP PARIBAS;;poche_obligations;Obligations_credit;Obligations_credit;23/08/2019;23/08/2019;BNP 2 1/2 08/23/19;2.5;1;23/08/2013;;25/08/2014;1;23/08/2019;;0;0;0
XS0872705057;France;Finance;5;;BNP PARIBAS;;poche_obligations;Obligations_credit;Obligations_credit;12/03/2018;12/03/2018;BNP 1 1/2 03/12/18;1.5;1;12/03/2014;;25/08/2014;1;12/03/2018;;0;0;0
XS0933994807;France;Finance;5;;BNP PARIBAS;;poche_obligations;Obligations_credit;Obligations_credit;21/11/2018;21/11/2018;BNP 1 3/8 11/21/18;1.375;1;21/11/2013;;25/08/2014;1;21/11/2018;;0;0;0
XS0965065112;France;Finance;5;;BNP PARIBAS;;poche_obligations;Obligations_credit;Obligations_credit;28/01/2019;28/01/2019;BNP 2 01/28/19;2;1;28/01/2014;;25/08/2014;1;28/01/2019;;0;0;0
XS0645941419;Allemagne;Corporate;9;;BRENNTAG FINANCE BV;;poche_obligations;Obligations_credit;Obligations_credit;19/07/2018;19/07/2018;BNRGR 5 1/2 07/19/18;5.5;1;19/07/2012;;25/08/2014;1;19/07/2018;;0;0;0
XS0858803066;Irelande;Corporate;7;;ERVIA;;poche_obligations;Obligations_credit;Obligations_credit;04/12/2017;04/12/2017;BOGAEI 3 5/8 12/04/17;3.625;1;04/12/2013;;25/08/2014;1;04/12/2017;;0;0;0
XS0626282783;Autre;Finance;9;;BOS FINANCE AB;;poche_obligations;Obligations_credit;Obligations_credit;11/05/2016;11/05/2016;BOSPW 6 05/11/16;6;1;11/05/2012;;25/08/2014;1;11/05/2016;;0;0;0
FR0010094722;France;Finance;6;;BPCE;;poche_obligations;Obligations_credit;Obligations_credit;09/07/2016;09/07/2016;BPCEGP 4.8 07/09/16;4.8;1;09/07/2005;;25/08/2014;1;09/07/2016;Y;0;0;0
FR0010114991;France;Finance;6;;BPCE;;poche_obligations;Obligations_credit;Obligations_credit;08/10/2016;08/10/2016;BPCEGP 4 1/2 10/08/16;4.5;1;08/10/2005;;25/08/2014;1;08/10/2016;Y;0;0;0
FR0010160440;France;Finance;6;;BPCE;;poche_obligations;Obligations_credit;Obligations_credit;18/02/2017;18/02/2017;BPCEGP 4 02/18/17;4;1;18/02/2006;;25/08/2014;1;18/02/2017;Y;0;0;0
FR0010333989;France;Finance;6;;BPCE;;poche_obligations;Obligations_credit;Obligations_credit;07/07/2018;07/07/2018;BPCEGP 4.15 07/07/18;4.15;1;07/07/2007;;25/08/2014;1;07/07/2018;;0;0;0
FR0010425017;France;Finance;6;;BPCE;;poche_obligations;Obligations_credit;Obligations_credit;16/02/2019;16/02/2019;BPCEGP 4.23 02/16/19;4.23;1;16/02/2008;;25/08/2014;1;16/02/2019;;0;0;0
FR0010540930;France;Finance;6;;BPCE;;poche_obligations;Obligations_credit;Obligations_credit;14/12/2019;14/12/2019;BPCEGP 4.6 12/14/19;4.6;4;14/03/2008;;25/08/2014;1;14/12/2019;;0;0;0
FR0010525691;France;Finance;6;;BPCE;;poche_obligations;Obligations_credit;Obligations_credit;02/11/2019;02/11/2019;BPCEGP 4.9 11/02/19;4.9;4;02/02/2008;;25/08/2014;1;02/11/2019;;0;0;0
FR0010576454;France;Finance;6;;BPCE;;poche_obligations;Obligations_credit;Obligations_credit;22/02/2018;22/02/2018;BPCEGP 4.55 02/22/18;4.55;4;22/05/2008;;25/08/2014;1;22/02/2018;;0;0;0
FR0010621532;France;Finance;6;;BPCE;;poche_obligations;Obligations_credit;Obligations_credit;27/06/2018;27/06/2018;BPCEGP 5.1 06/27/18;5.1;4;27/09/2008;;25/08/2014;1;27/06/2018;;0;0;0
FR0010745752;France;Finance;6;;BPCE;;poche_obligations;Obligations_credit;Obligations_credit;15/05/2019;15/05/2019;BPCEGP 5.1 05/15/19;5.1;4;15/08/2009;;25/08/2014;1;15/05/2019;;0;0;0
FR0010921544;France;Finance;6;;BPCE;;poche_obligations;Obligations_credit;Obligations_credit;21/07/2017;21/07/2017;BPCEGP 3 3/4 07/21/17;3.75;1;21/07/2011;;25/08/2014;1;21/07/2017;;0;0;0
FR0011318146;France;Finance;6;;BPCE;;poche_obligations;Obligations_credit;Obligations_credit;14/03/2016;14/03/2016;BPCEGP 1 3/4 03/14/16;1.75;1;14/03/2013;;25/08/2014;1;14/03/2016;;0;0;0
FR0011347590;France;Finance;6;;BPCE;;poche_obligations;Obligations_credit;Obligations_credit;24/04/2018;24/04/2018;BPCEGP 2 04/24/18;2;1;24/04/2013;;25/08/2014;1;24/04/2018;;0;0;0
FR0011408681;France;Finance;6;;BPCE;;poche_obligations;Obligations_credit;Obligations_credit;08/02/2017;08/02/2017;BPCEGP 1 5/8 02/08/17;1.625;1;08/02/2014;;25/08/2014;1;08/02/2017;;0;0;0
FR0011915321;France;Finance;6;;BPCE;;poche_obligations;Obligations_credit;Obligations_credit;22/05/2019;22/05/2019;BPCEGP 1 3/8 05/22/19;1.375;1;22/05/2015;;25/08/2014;1;22/05/2019;;0;0;0
FR0012454437;France;Finance;6;;BPCE;;poche_obligations;Obligations_credit;Obligations_credit;22/01/2020;22/01/2020;BPCEGP 0 3/4 01/22/20;0.75;1;22/01/2016;;25/08/2014;1;22/01/2020;;0;0;0
FR0011512417;France;Finance;10;;BANQUE SOLFEA;;poche_obligations;Obligations_credit;Obligations_credit;07/06/2016;07/06/2016;BPGFP 1 1/2 06/07/16;1.5;1;07/06/2014;;25/08/2014;1;07/06/2016;;0;0;0
XS0547796077;UK;Corporate;6;;BP;;poche_obligations;Obligations_credit;Obligations_credit;06/10/2017;06/10/2017;BPLN 3.83 10/06/17;3.83;1;06/10/2011;;25/08/2014;1;06/10/2017;;0;0;0
XS0633014427;UK;Corporate;6;;BP;;poche_obligations;Obligations_credit;Obligations_credit;01/06/2016;01/06/2016;BPLN 3.472 06/01/16;3.472;1;01/06/2012;;25/08/2014;1;01/06/2016;;0;0;0
XS0747744232;UK;Corporate;6;;BP;;poche_obligations;Obligations_credit;Obligations_credit;18/02/2019;18/02/2019;BPLN 2.994 02/18/19;2.994;1;18/02/2013;;25/08/2014;1;18/02/2019;;0;0;0
PTBRIHOM0001;Portugal;Corporate;18;;BRISA CONCESSAO RODOV SA;;poche_obligations;Obligations_credit;Obligations_credit;05/12/2016;05/12/2016;BRCORO 4 1/2 12/05/16;4.5;1;05/12/2007;;25/08/2014;1;05/12/2016;;0;0;0
PTBSSGOE0009;Portugal;Corporate;9;;BRISA CONCESSAO RODOV SA;;poche_obligations;Obligations_credit;Obligations_credit;02/04/2018;02/04/2018;BRCORO 6 7/8 04/02/18;6.875;1;02/04/2013;;25/08/2014;1;02/04/2018;;0;0;0
XS1050665386;Autre;Finance;8;;MFINANCE FRANCE SA;;poche_obligations;Obligations_credit;Obligations_credit;01/04/2019;01/04/2019;BREPW 2 3/8 04/01/19;2.375;1;01/04/2015;;25/08/2014;1;01/04/2019;;0;0;0
XS0882166282;Danemark;Finance;7;;BRFKREDIT AS;;poche_obligations;Obligations_credit;Obligations_credit;31/01/2018;31/01/2018;BRF 2 1/2 01/31/18;2.5;1;31/01/2014;;25/08/2014;1;31/01/2018;;0;0;0
XS1075430741;UK;Corporate;9;;BRITISH TELECOM;;poche_obligations;Obligations_credit;Obligations_credit;10/06/2019;10/06/2019;BRITEL 1 1/8 06/10/19;1.125;1;10/06/2015;;25/08/2014;1;10/06/2019;;0;0;0
XS0615238044;Autre;Corporate;8;;BRAMBLES FINANCE PLC;;poche_obligations;Obligations_credit;Obligations_credit;20/04/2018;20/04/2018;BXBAU 4 5/8 04/20/18;4.625;1;20/04/2012;;25/08/2014;1;20/04/2018;;0;0;0
DE000BLB6DK1;Allemagne;Finance;5;;BAYERISCHE LANDESBANK;;poche_obligations;Obligations_credit;Obligations_credit;05/02/2018;05/02/2018;BYLAN 4 3/4 02/05/18;4.75;1;05/02/2009;;25/08/2014;1;05/02/2018;;0;0;0
DE000BLB6DU0;Allemagne;Finance;5;;BAYERISCHE LANDESBANK;;poche_obligations;Obligations_credit;Obligations_credit;28/09/2018;28/09/2018;BYLAN 4.9 09/28/18;4.9;1;28/09/2008;;25/08/2014;1;28/09/2018;;0;0;0
DE000BLB6EE2;Allemagne;Finance;5;;BAYERISCHE LANDESBANK;;poche_obligations;Obligations_credit;Obligations_credit;21/04/2017;21/04/2017;BYLAN 5 04/21/17;5;1;21/04/2009;;25/08/2014;1;21/04/2017;;0;0;0
DE000BLB5KW3;Allemagne;Finance;5;;BAYERISCHE LANDESBANK;;poche_obligations;Obligations_credit;Obligations_credit;25/06/2018;25/06/2018;BYLAN 5 1/2 06/25/18;5.5;1;25/06/2009;;25/08/2014;1;25/06/2018;;0;0;0
DE000BLB5NS5;Allemagne;Finance;5;;BAYERISCHE LANDESBANK;;poche_obligations;Obligations_credit;Obligations_credit;15/01/2019;15/01/2019;BYLAN 5 1/4 01/15/19;5.25;1;15/01/2010;;25/08/2014;1;15/01/2019;;0;0;0
DE000BLB5NW7;Allemagne;Finance;5;;BAYERISCHE LANDESBANK;;poche_obligations;Obligations_credit;Obligations_credit;16/01/2017;16/01/2017;BYLAN 5.1 01/16/17;5.1;1;16/01/2010;;25/08/2014;1;16/01/2017;;0;0;0
DE000BLB5NX5;Allemagne;Finance;5;;BAYERISCHE LANDESBANK;;poche_obligations;Obligations_credit;Obligations_credit;16/01/2018;16/01/2018;BYLAN 5 1/4 01/16/18;5.25;1;16/01/2010;;25/08/2014;1;16/01/2018;;0;0;0
XS0969350999;Espagne;Corporate;10;;MADRILENA RED DE GAS FIN;;poche_obligations;Obligations_credit;Obligations_credit;11/09/2018;11/09/2018;MRDGF 3.779 09/11/18;3.779;1;11/09/2014;;25/08/2014;1;11/09/2018;;0;0;0
DE000BLB59A4;Allemagne;Finance;5;;BAYERISCHE LANDESBANK;;poche_obligations;Obligations_credit;Obligations_credit;20/03/2019;20/03/2019;BYLAN 4 3/4 03/20/19;4.75;1;20/03/2010;;25/08/2014;1;20/03/2019;;0;0;0
DE000BLB59J5;Allemagne;Finance;5;;BAYERISCHE LANDESBANK;;poche_obligations;Obligations_credit;Obligations_credit;11/04/2016;11/04/2016;BYLAN 4 04/11/16;4;1;11/04/2010;;25/08/2014;1;11/04/2016;;0;0;0
DE000BLB6GS7;Allemagne;Finance;5;;BAYERISCHE LANDESBANK;;poche_obligations;Obligations_credit;Obligations_credit;26/09/2016;26/09/2016;BYLAN 4 1/8 09/26/16;4.125;1;26/09/2010;;25/08/2014;1;26/09/2016;;0;0;0
DE000BLB6174;Allemagne;Finance;5;;BAYERISCHE LANDESBANK;;poche_obligations;Obligations_credit;Obligations_credit;20/11/2017;20/11/2017;BYLAN 4 11/20/17;4;1;20/11/2010;;25/08/2014;1;20/11/2017;;0;0;0
DE000BLB06P3;Allemagne;Finance;5;;BAYERISCHE LANDESBANK;;poche_obligations;Obligations_credit;Obligations_credit;18/01/2019;18/01/2019;BYLAN 3 3/4 01/18/19;3.75;1;18/01/2012;;25/08/2014;1;18/01/2019;;0;0;0
DE000BLB1AT9;Allemagne;Finance;5;;BAYERISCHE LANDESBANK;;poche_obligations;Obligations_credit;Obligations_credit;16/06/2017;16/06/2017;BYLAN 3 1/2 06/16/17;3.5;1;16/06/2012;;25/08/2014;1;16/06/2017;;0;0;0
XS0491922828;Autre;Finance;4;;BNZ INTL FUNDING/LONDON;;poche_obligations;Obligations_credit;Obligations_credit;08/03/2017;08/03/2017;BZLNZ 4 03/08/17;4;1;08/03/2011;;25/08/2014;1;08/03/2017;;0;0;0
XS0935287275;Autre;Finance;4;;BNZ INTL FUNDING/LONDON;;poche_obligations;Obligations_credit;Obligations_credit;23/05/2018;23/05/2018;BZLNZ 1 1/4 05/23/18;1.25;1;23/05/2014;;25/08/2014;1;23/05/2018;;0;0;0
XS0197646218;USA;Finance;7;;Citigroup;;poche_obligations;Obligations_credit;Obligations_credit;02/08/2019;02/08/2019;C 5 08/02/19;5;1;02/08/2005;;25/08/2014;1;02/08/2019;;0;0;0
XS0273437169;USA;Finance;7;;Citigroup;;poche_obligations;Obligations_credit;Obligations_credit;02/11/2018;02/11/2018;C 4 3/8 11/02/18;4.375;1;02/11/2007;;25/08/2014;1;02/11/2018;;0;0;0
XS0284710257;USA;Finance;7;;Citigroup;;poche_obligations;Obligations_credit;Obligations_credit;30/01/2017;30/01/2017;C 4 3/8 01/30/17;4.375;1;30/01/2008;;25/08/2014;1;30/01/2017;;0;0;0
XS0880285977;USA;Finance;7;;Citigroup;;poche_obligations;Obligations_credit;Obligations_credit;29/01/2018;29/01/2018;C 1 3/4 01/29/18;1.75;1;29/01/2014;;25/08/2014;1;29/01/2018;;0;0;0
ES0340609157;Espagne;Finance;9;;CAIXABANK;;poche_obligations;Obligations_credit;Obligations_credit;30/01/2018;30/01/2018;CABKSM 3.964 01/30/18;3.964;1;30/01/2014;;25/08/2014;1;30/01/2018;;0;0;0
ES0340609199;Espagne;Finance;9;;CAIXABANK;;poche_obligations;Obligations_credit;Obligations_credit;14/05/2018;14/05/2018;CABKSM 3 1/8 05/14/18;3.125;1;14/05/2014;;25/08/2014;1;14/05/2018;;0;0;0
ES0340609215;Espagne;Finance;9;;CAIXABANK;;poche_obligations;Obligations_credit;Obligations_credit;18/04/2017;18/04/2017;CABKSM 2 1/2 04/18/17;2.5;1;18/04/2014;;25/08/2014;1;18/04/2017;;0;0;0
FR0010394478;France;Corporate;8;;CARREFOUR;;poche_obligations;Obligations_credit;Obligations_credit;02/11/2016;02/11/2016;CAFP 4 3/8 11/02/16;4.375;1;02/11/2007;;25/08/2014;1;02/11/2016;;0;0;0
XS0430676568;France;Corporate;8;;CARREFOUR;;poche_obligations;Obligations_credit;Obligations_credit;29/06/2017;29/06/2017;CAFP 4.678 06/29/17;4.678;1;29/06/2010;;25/08/2014;1;29/06/2017;;0;0;0
XS0694766279;France;Corporate;8;;CARREFOUR;;poche_obligations;Obligations_credit;Obligations_credit;24/10/2018;24/10/2018;CAFP 5 1/4 10/24/18;5.25;1;24/10/2012;;25/08/2014;1;24/10/2018;;0;0;0
XS0866278921;France;Corporate;8;;CARREFOUR;;poche_obligations;Obligations_credit;Obligations_credit;19/12/2017;19/12/2017;CAFP 1 7/8 12/19/17;1.875;1;19/12/2013;;25/08/2014;1;19/12/2017;;0;0;0
XS0934191114;France;Corporate;8;;CARREFOUR;;poche_obligations;Obligations_credit;Obligations_credit;22/05/2019;22/05/2019;CAFP 1 3/4 05/22/19;1.75;1;22/05/2014;;25/08/2014;1;22/05/2019;;0;0;0
ES0314970239;Espagne;Finance;9;;FUNDACION BANCARIA CAIXA;;poche_obligations;Obligations_credit;Obligations_credit;09/05/2019;09/05/2019;CAIXAB 2 3/8 05/09/19;2.375;1;09/05/2015;;25/08/2014;1;09/05/2019;;0;0;0
FR0011149954;France;Corporate;8;;CAP GEMINI;;poche_obligations;Obligations_credit;Obligations_credit;29/11/2016;29/11/2016;CAPFP 5 1/4 11/29/16;5.25;1;29/11/2012;;25/08/2014;1;29/11/2016;;0;0;0
XS0302816672;USA;Corporate;6;;CARGILL;;poche_obligations;Obligations_credit;Obligations_credit;29/05/2017;29/05/2017;CARGIL 4 7/8 05/29/17;4.875;1;29/05/2008;;25/08/2014;1;29/05/2017;;0;0;0
XS0823954580;USA;Corporate;6;;CARGILL;;poche_obligations;Obligations_credit;Obligations_credit;04/09/2019;04/09/2019;CARGIL 1 7/8 09/04/19;1.875;1;04/09/2013;;25/08/2014;1;04/09/2019;;0;0;0
XS0548805299;Danemark;Corporate;9;;CARLSBERG BREWERIES;;poche_obligations;Obligations_credit;Obligations_credit;13/10/2017;13/10/2017;CARLB 3 3/8 10/13/17;3.375;1;13/10/2011;;25/08/2014;1;13/10/2017;;0;0;0
XS0800572454;Danemark;Corporate;9;;CARLSBERG BREWERIES;;poche_obligations;Obligations_credit;Obligations_credit;03/07/2019;03/07/2019;CARLB 2 5/8 07/03/19;2.625;1;03/07/2013;;25/08/2014;1;03/07/2019;;0;0;0
IT0004543127;Italie;Finance;9;;CASS RISP PARMA PIACENZA;;poche_obligations;Obligations_credit;Obligations_credit;01/08/2016;01/08/2016;CARPP 4.57 08/01/16;4.57;1;01/08/2010;;25/08/2014;1;01/08/2016;;0;0;0
IT0005012957;Italie;Finance;9;;CASS RISP PARMA PIACENZA;;poche_obligations;Obligations_credit;Obligations_credit;11/04/2018;11/04/2018;CARPP 1.3 04/11/18;1.3;2;11/10/2014;;25/08/2014;1;11/04/2018;;0;0;0
XS0443708242;Autre;Finance;7;;COMMONWEALTH BANK AUST;;poche_obligations;Obligations_credit;Obligations_credit;06/08/2019;06/08/2019;CBAAU 5 1/2 08/06/19;5.5;1;06/08/2010;;25/08/2014;1;06/08/2019;Y;0;0;0
XS0465601754;Autre;Finance;4;;COMMONWEALTH BANK AUST;;poche_obligations;Obligations_credit;Obligations_credit;10/11/2016;10/11/2016;CBAAU 4 1/4 11/10/16;4.25;1;10/11/2010;;25/08/2014;1;10/11/2016;;0;0;0
XS0490013801;Autre;Finance;4;;COMMONWEALTH BANK AUST;;poche_obligations;Obligations_credit;Obligations_credit;25/02/2020;25/02/2020;CBAAU 4 3/8 02/25/20;4.375;1;25/02/2011;;25/08/2014;1;25/02/2020;;0;0;0
